# shortest-path transport snapshot v1
# generated_at	2026-04-19T07:22:45.116651021Z
# current_location	3159,3489,0
state	origin_x	origin_y	origin_plane	destination_x	destination_y	destination_plane	type	duration	display_info	object_info	consumable	max_wilderness_level
WITHOUT_BANK	2651	3281	0	2651	3281	1	TRANSPORT	2		Climb-up Ladder 16683	false	-1
WITHOUT_BANK	3709	3496	0	3712	3496	0	TRANSPORT	2		Cross Gangplank 11209	false	-1
WITHOUT_BANK	3709	3496	0	3684	2953	0	SHIP	6		Travel Bill Teach 4016	false	-1
WITHOUT_BANK	1565	3570	1	1565	3570	0	TRANSPORT	0		Climb-down Ladder 42208	false	-1
WITHOUT_BANK	3613	3208	3	3613	3205	3	TRANSPORT	0		Jump-to Floorboards 18097	false	-1
WITHOUT_BANK	2655	3321	0	2655	3321	1	TRANSPORT	2		Climb-up Ladder 17026	false	-1
WITHOUT_BANK	3680	3536	0	2162	5114	1	BOAT	9		Talk-to Pirate Pete 601	false	-1
WITHOUT_BANK	1573	5074	0	1575	5074	0	TRANSPORT	0		Pass Barrier 32153	false	-1
WITHOUT_BANK	1575	5074	0	1573	5074	0	TRANSPORT	0		Pass Barrier 32153	false	-1
WITHOUT_BANK	2629	5073	0	2547	3422	0	TRANSPORT	0		Climb-up Ladder 6450	false	-1
WITHOUT_BANK	1543	3570	1	1543	3570	0	TRANSPORT	0		Climb-down Ladder 42208	false	-1
WITHOUT_BANK	1572	3466	0	1255	3548	0	MINECART	5	8: Mount Quidamortem	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1590	3620	0	MINECART	5	B: Shayzien East	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1699	3660	0	MINECART	5	5: Kingstown	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1808	3479	0	MINECART	5	3: Hosidius South	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1648	3931	0	MINECART	5	9: Northern Tundras	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1415	3577	0	MINECART	5	C: Shayzien West	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1761	3710	0	MINECART	5	A: Port Piscarilius	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1670	3833	0	MINECART	5	1: Arceuus	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1218	3737	0	MINECART	5	2: Farming Guild	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1518	3733	0	MINECART	5	7: Lovakengj	Travel Minecart 28835	false	-1
WITHOUT_BANK	1572	3466	0	1655	3543	0	MINECART	5	4: Hosidius West	Travel Minecart 28835	false	-1
WITHOUT_BANK	2630	3385	0	2630	3385	1	TRANSPORT	2		Climb-up Ladder 16683	false	-1
WITHOUT_BANK	2571	3241	2	2572	3242	1	TRANSPORT	1		Climb-down Staircase 16673	false	-1
WITHOUT_BANK	2665	3321	1	2661	3321	0	TRANSPORT	1		Climb-down Staircase 15648	false	-1
WITHOUT_BANK	3683	9888	0	3687	9887	1	TRANSPORT	0		Climb-up Stairs 16108	false	-1
WITHOUT_BANK	3665	3808	0	3685	3756	0	TRANSPORT	0		Jump on Rubber cap mushroom 30606	false	-1
WITHOUT_BANK	3664	2992	0	3664	2992	1	TRANSPORT	0		Climb-up Bamboo Ladder 4772	false	-1
WITHOUT_BANK	2610	3305	2	2610	3305	1	TRANSPORT	2		Climb-down Ladder 16684	false	-1
WITHOUT_BANK	2610	3305	2	2610	3305	3	TRANSPORT	2		Climb-up Ladder 16684	false	-1
WITHOUT_BANK	3664	3808	0	3685	3756	0	TRANSPORT	0		Jump on Rubber cap mushroom 30606	false	-1
WITHOUT_BANK	3671	3544	0	3661	3277	0	BOAT	5		Travel Row boat 32601	false	-1
WITHOUT_BANK	3672	3544	0	3661	3277	0	BOAT	5		Travel Row boat 32601	false	-1
WITHOUT_BANK	3672	3376	0	3670	3375	0	TRANSPORT	0		Climb Wall 39541	false	-1
WITHOUT_BANK	2651	3281	1	2651	3281	0	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITHOUT_BANK	2682	3081	0	2744	3719	0	FAIRY_RING	5	D K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2780	3613	0	FAIRY_RING	5	A J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2705	3576	0	FAIRY_RING	5	C J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1639	3868	0	FAIRY_RING	5	C I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2996	3114	0	FAIRY_RING	5	A I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2213	3099	0	FAIRY_RING	5	D L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3059	4875	0	FAIRY_RING	5	A L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3082	3206	0	FAIRY_RING	5	C L P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2412	4434	0	FAIRY_RING	5	B K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2740	3351	0	FAIRY_RING	5	B L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3129	3496	0	FAIRY_RING	5	D K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3041	4532	0	FAIRY_RING	5	B K Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3178	2447	0	FAIRY_RING	5	C J Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3284	2706	0	FAIRY_RING	5	A K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3597	3495	0	FAIRY_RING	5	A L Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2635	3266	0	FAIRY_RING	5	B I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2412	4434	0	FAIRY_RING	5	ZANARIS	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3037	4763	0	FAIRY_RING	5	D I P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2150	3070	0	FAIRY_RING	5	B J S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2658	3230	0	FAIRY_RING	5	D J P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2735	5221	0	FAIRY_RING	5	A J Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2900	3111	0	FAIRY_RING	5	D K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2500	3896	0	FAIRY_RING	5	A J S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2571	2956	0	FAIRY_RING	5	A K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3469	3431	0	FAIRY_RING	5	B K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1826	3540	0	FAIRY_RING	5	A K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2700	3247	0	FAIRY_RING	5	A I R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2503	3636	0	FAIRY_RING	5	A L P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1455	3658	0	FAIRY_RING	5	D J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3251	3095	0	FAIRY_RING	5	B I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3423	3016	0	FAIRY_RING	5	D L Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2801	3003	0	FAIRY_RING	5	C K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2385	3035	0	FAIRY_RING	5	B K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1359	2941	0	FAIRY_RING	5	C K Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3447	3470	0	FAIRY_RING	5	C K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2328	4426	0	FAIRY_RING	5	A I R - D L R - D J Q - A J S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3410	3324	0	FAIRY_RING	5	B I P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2075	4848	0	FAIRY_RING	5	C K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2740	2738	0	FAIRY_RING	5	C L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2264	2976	0	FAIRY_RING	5	B J P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1295	3493	0	FAIRY_RING	5	B L S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1302	3762	0	FAIRY_RING	5	C I R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2437	5126	0	FAIRY_RING	5	B L P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2644	3495	0	FAIRY_RING	5	A L S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2319	3619	0	FAIRY_RING	5	A K Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2528	3127	0	FAIRY_RING	5	C I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2513	3884	0	FAIRY_RING	5	C I P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1923	5709	0	FAIRY_RING	5	D I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3108	3149	0	FAIRY_RING	5	D I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	3038	5348	0	FAIRY_RING	5	D I R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1651	3010	0	FAIRY_RING	5	A J P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	1429	3324	0	FAIRY_RING	5	A I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	2682	3081	0	2650	4730	0	FAIRY_RING	5	B J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1560	5074	0	1562	5074	0	TRANSPORT	0		Pass Barrier 32153	false	-1
WITHOUT_BANK	3676	3872	0	3760	3758	0	MAGIC_MUSHTREE	6	2. Verdant Valley	Use Magic Mushtree 30924	false	-1
WITHOUT_BANK	3676	3872	0	3764	3879	1	MAGIC_MUSHTREE	6	1. House on the Hill	Use Magic Mushtree 30924	false	-1
WITHOUT_BANK	3676	3872	0	3676	3755	0	MAGIC_MUSHTREE	6	3. Sticky Swamp	Use Magic Mushtree 30924	false	-1
WITHOUT_BANK	1565	3570	0	1565	3570	1	TRANSPORT	0		Climb-up Ladder 42207	false	-1
WITHOUT_BANK	2655	3321	1	2655	3321	0	TRANSPORT	2		Climb-down Ladder 16685	false	-1
WITHOUT_BANK	1562	5074	0	1560	5074	0	TRANSPORT	0		Pass Barrier 32153	false	-1
WITHOUT_BANK	1543	3570	0	1543	3570	1	TRANSPORT	0		Climb-up Ladder 42207	false	-1
WITHOUT_BANK	3653	3520	0	3669	9888	3	TRANSPORT	0		Climb-down Trapdoor 16114	false	-1
WITHOUT_BANK	2661	3321	0	2665	3321	1	TRANSPORT	1		Climb-up Staircase 15645	false	-1
WITHOUT_BANK	3654	3384	0	2400	5969	0	TRANSPORT	0		Enter Mausoleum Door 38574	false	-1
WITHOUT_BANK	2630	3385	1	2630	3385	2	TRANSPORT	2		Climb-up Ladder 16684	false	-1
WITHOUT_BANK	2630	3385	1	2630	3385	0	TRANSPORT	2		Climb-down Ladder 16684	false	-1
WITHOUT_BANK	1579	3586	1	1579	3590	0	TRANSPORT	0		Climb Stairs 27202	false	-1
WITHOUT_BANK	3687	9888	1	3683	9888	0	TRANSPORT	0		Climb-down Stairs 16109	false	-1
WITHOUT_BANK	1580	3586	1	1580	3590	0	TRANSPORT	0		Climb Stairs 27202	false	-1
WITHOUT_BANK	3663	3808	0	3685	3756	0	TRANSPORT	0		Jump on Rubber cap mushroom 30606	false	-1
WITHOUT_BANK	2610	3305	1	2610	3305	0	TRANSPORT	2		Climb-down Ladder 16684	false	-1
WITHOUT_BANK	2610	3305	1	2610	3305	2	TRANSPORT	2		Climb-up Ladder 16684	false	-1
WITHOUT_BANK	1651	3010	0	2528	3127	0	FAIRY_RING	5	C I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2385	3035	0	FAIRY_RING	5	B K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1923	5709	0	FAIRY_RING	5	D I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1826	3540	0	FAIRY_RING	5	A K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2740	3351	0	FAIRY_RING	5	B L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3129	3496	0	FAIRY_RING	5	D K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3038	5348	0	FAIRY_RING	5	D I R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2996	3114	0	FAIRY_RING	5	A I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3041	4532	0	FAIRY_RING	5	B K Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2740	2738	0	FAIRY_RING	5	C L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2650	4730	0	FAIRY_RING	5	B J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2571	2956	0	FAIRY_RING	5	A K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3447	3470	0	FAIRY_RING	5	C K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2801	3003	0	FAIRY_RING	5	C K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3469	3431	0	FAIRY_RING	5	B K R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3059	4875	0	FAIRY_RING	5	A L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2735	5221	0	FAIRY_RING	5	A J Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2682	3081	0	FAIRY_RING	5	C L S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3284	2706	0	FAIRY_RING	5	A K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1455	3658	0	FAIRY_RING	5	D J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2075	4848	0	FAIRY_RING	5	C K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2780	3613	0	FAIRY_RING	5	A J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2264	2976	0	FAIRY_RING	5	B J P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3108	3149	0	FAIRY_RING	5	D I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3178	2447	0	FAIRY_RING	5	C J Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1359	2941	0	FAIRY_RING	5	C K Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2328	4426	0	FAIRY_RING	5	A I R - D L R - D J Q - A J S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2437	5126	0	FAIRY_RING	5	B L P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2319	3619	0	FAIRY_RING	5	A K Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2150	3070	0	FAIRY_RING	5	B J S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2500	3896	0	FAIRY_RING	5	A J S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3037	4763	0	FAIRY_RING	5	D I P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3082	3206	0	FAIRY_RING	5	C L P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2213	3099	0	FAIRY_RING	5	D L R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2700	3247	0	FAIRY_RING	5	A I R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2503	3636	0	FAIRY_RING	5	A L P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1302	3762	0	FAIRY_RING	5	C I R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1295	3493	0	FAIRY_RING	5	B L S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3597	3495	0	FAIRY_RING	5	A L Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3251	3095	0	FAIRY_RING	5	B I Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2412	4434	0	FAIRY_RING	5	B K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2658	3230	0	FAIRY_RING	5	D J P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1429	3324	0	FAIRY_RING	5	A I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2705	3576	0	FAIRY_RING	5	C J R	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2900	3111	0	FAIRY_RING	5	D K P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2744	3719	0	FAIRY_RING	5	D K S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2635	3266	0	FAIRY_RING	5	B I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3410	3324	0	FAIRY_RING	5	B I P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2412	4434	0	FAIRY_RING	5	ZANARIS	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2644	3495	0	FAIRY_RING	5	A L S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	3423	3016	0	FAIRY_RING	5	D L Q	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	1639	3868	0	FAIRY_RING	5	C I S	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	1651	3010	0	2513	3884	0	FAIRY_RING	5	C I P	Configure Fairy ring 29495	false	-1
WITHOUT_BANK	3601	3200	1	3599	3200	1	TRANSPORT	0		Jump-to Floorboards 18073	false	-1
WITHOUT_BANK	3601	3216	1	3601	3214	0	TRANSPORT	0		Climb-down Ladder 17975	false	-1
WITHOUT_BANK	3638	3304	0	3638	3305	0	TRANSPORT	0		Walk-through Slashed tapestry 18125	false	-1
WITHOUT_BANK	3606	3208	1	3606	3207	1	TRANSPORT	0		Crawl-under Wall 18078	false	-1
WITHOUT_BANK	1651	9986	0	1469	3653	0	TRANSPORT	2		Climb-up Vine 28896	false	-1
WITHOUT_BANK	2584	3233	0	2570	9682	0	TRANSPORT	0		Enter Cave entrance 2852	false	-1
WITHOUT_BANK	1649	9986	0	1469	3653	0	TRANSPORT	2		Climb-up Vine 28896	false	-1
WITHOUT_BANK	3615	3216	1	3615	3218	1	TRANSPORT	0		Jump-to Floorboards 18094	false	-1
WITHOUT_BANK	3670	9888	3	3671	9888	2	AGILITY_SHORTCUT	0		Jump-down Weathered wall 16526	false	-1
WITHOUT_BANK	3669	9888	3	3654	3519	0	TRANSPORT	0		Climb-up Ladder 16110	false	-1
WITHOUT_BANK	2562	3025	0	2523	3070	0	TRANSPORT	0		Enter Cave entrance 2805	false	-1
WITHOUT_BANK	1634	3570	0	1631	3570	0	TRANSPORT	3		Climb-over Stile 7527	false	-1
WITHOUT_BANK	3688	9888	2	3692	9887	3	TRANSPORT	0		Climb-up Stairs 16108	false	-1
WITHOUT_BANK	2567	3321	0	2566	3321	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	2566	3241	0	2566	9641	0	TRANSPORT	2		Climb-down Ladder 17384	false	-1
WITHOUT_BANK	2566	3321	0	2566	3321	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	1647	10010	0	1645	10000	0	AGILITY_SHORTCUT	0		Squeeze-through Crack 28892	false	-1
WITHOUT_BANK	3629	9680	0	3629	9681	0	TRANSPORT	0		Open Door 17911	false	-1
WITHOUT_BANK	3630	9680	0	3630	9681	0	TRANSPORT	0		Open Door 17912	false	-1
WITHOUT_BANK	2630	3385	2	2630	3385	1	TRANSPORT	2		Climb-down Ladder 16679	false	-1
WITHOUT_BANK	2571	3241	0	2571	3241	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	2571	3441	0	2571	3441	1	TRANSPORT	0		Climb-up Ladder 16683	false	-1
WITHOUT_BANK	3627	3328	0	3627	3332	0	TRANSPORT	0		Enter Cracked wall 39170	false	-1
WITHOUT_BANK	2570	3121	0	2569	9525	0	TRANSPORT	1		Climb-up Staircase 16665	false	-1
WITHOUT_BANK	2569	3121	0	2569	9525	0	TRANSPORT	1		Climb-down Staircase 16665	false	-1
WITHOUT_BANK	2569	3441	0	2569	3441	1	TRANSPORT	0		Climb-up Ladder 16683	false	-1
WITHOUT_BANK	1643	3450	0	1646	9848	0	TRANSPORT	2		Enter Cave 31690	false	-1
WITHOUT_BANK	2575	4849	0	3310	3252	0	TRANSPORT	1		Use Portal 34752	false	-1
WITHOUT_BANK	3625	3224	0	3625	3223	0	TRANSPORT	0		Open Door 18057	false	-1
WITHOUT_BANK	3599	3200	1	3601	3200	1	TRANSPORT	0		Jump-to Floorboards 18072	false	-1
WITHOUT_BANK	3630	3240	0	3628	3240	1	TRANSPORT	0		Climb-up Ladder 17974	false	-1
WITHOUT_BANK	1646	3450	0	1646	9848	0	TRANSPORT	2		Enter Cave 31690	false	-1
WITHOUT_BANK	2566	9641	0	2566	3241	0	TRANSPORT	2		Climb-up Ladder 17385	false	-1
WITHOUT_BANK	2610	3305	0	2610	3305	1	TRANSPORT	2		Climb-up Ladder 16683	false	-1
WITHOUT_BANK	2619	10265	0	2620	3864	0	TRANSPORT	0		Climb-up Exit 15193	false	-1
WITHOUT_BANK	2611	3393	0	2611	3394	0	TRANSPORT	1		Open Door 20925	false	-1
WITHOUT_BANK	2617	10265	0	2620	3864	0	TRANSPORT	0		Climb-up Exit 15193	false	-1
WITHOUT_BANK	3633	3256	1	3636	3256	1	TRANSPORT	0		Jump-to Floorboards 18117	false	-1
WITHOUT_BANK	2615	3209	0	2618	3208	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	1556	3034	2	1556	3034	1	TRANSPORT	2		Climb-down Ladder 52620	false	-1
WITHOUT_BANK	3636	3256	1	3633	3256	1	TRANSPORT	0		Jump-to Floorboards 18118	false	-1
WITHOUT_BANK	2618	3209	0	2618	3208	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	2619	3865	0	2619	10265	0	TRANSPORT	0		Climb-down Hole 15203	false	-1
WITHOUT_BANK	3671	9888	2	3675	9888	1	TRANSPORT	0		Climb-down Stairs 16109	false	-1
WITHOUT_BANK	3671	9888	2	3670	9888	3	AGILITY_SHORTCUT	0		Jump-up Weathered wall 16525	false	-1
WITHOUT_BANK	1631	3570	0	1634	3570	0	TRANSPORT	3		Climb-over Stile 7527	false	-1
WITHOUT_BANK	2614	9505	0	2616	9571	0	AGILITY_SHORTCUT	3		Climb-down Pile of rubble 23564	false	-1
WITHOUT_BANK	2621	3865	0	2619	10265	0	TRANSPORT	0		Climb-down Hole 15203	false	-1
WITHOUT_BANK	2594	3209	0	2597	3208	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	3622	3232	1	3622	3230	1	TRANSPORT	0		Jump-to Floorboards 18112	false	-1
WITHOUT_BANK	2566	3321	1	2565	3322	0	TRANSPORT	1		Climb-down Staircase 16673	false	-1
WITHOUT_BANK	2599	3337	0	2602	3336	0	AGILITY_SHORTCUT	0		Walk-across Log balance 16546	false	-1
WITHOUT_BANK	3596	9680	0	3596	9679	0	TRANSPORT	0		Open Door 32562	false	-1
WITHOUT_BANK	3692	9888	3	3688	9888	2	TRANSPORT	0		Climb-down Stairs 16109	false	-1
WITHOUT_BANK	2597	3209	0	2597	3208	1	TRANSPORT	1		Climb-up Staircase 16671	false	-1
WITHOUT_BANK	3595	3312	0	3595	3310	1	TRANSPORT	0		Climb-down Wall 39172	false	-1
WITHOUT_BANK	3626	3240	1	3624	3240	1	TRANSPORT	0		Jump-to Floorboards 18114	false	-1
WITHOUT_BANK	2571	3241	1	2571	3241	2	TRANSPORT	1		Climb-up Staircase 16672	false	-1
WITHOUT_BANK	2571	3241	1	2572	3242	0	TRANSPORT	1		Climb-down Staircase 16672	false	-1
WITHOUT_BANK	2571	3441	1	2571	3441	0	TRANSPORT	0		Climb-down Ladder 16679	false	-1
WITHOUT_BANK	3593	3272	0	3593	9674	0	TRANSPORT	0		Climb-down Stairs 32560	false	-1
WITHOUT_BANK	3624	3240	1	3626	3240	1	TRANSPORT	0		Jump-to Floorboards 18113	false	-1
WITHOUT_BANK	2569	3441	1	2569	3441	0	TRANSPORT	0		Climb-down Ladder 16679	false	-1
WITHOUT_BANK	1610	3570	0	1614	3570	0	AGILITY_SHORTCUT	2		Cross Stepping stone 29729	false	-1
WITHOUT_BANK	3599	3552	0	3597	3552	0	TRANSPORT	0		Jump-To Rock 16115	false	-1
WITHOUT_BANK	3628	3240	1	3630	3240	0	TRANSPORT	0		Climb-down Ladder 18116	false	-1
WITHOUT_BANK	3597	3552	0	3599	3552	0	TRANSPORT	0		Jump-To Rock 16115	false	-1
WITHOUT_BANK	2598	9489	0	2598	9494	0	AGILITY_SHORTCUT	6		Swing across Monkeybars 23567	false	-1
WITHOUT_BANK	1614	3570	0	1610	3570	0	AGILITY_SHORTCUT	2		Cross Stepping stone 29729	false	-1
WITHOUT_BANK	2599	9489	0	2599	9494	0	AGILITY_SHORTCUT	6		Swing across Monkeybars 23567	false	-1
WITHOUT_BANK	3829	3064	0	3829	9464	0	TRANSPORT	1		Climb-down Staircase 5270	false	-1
WITHOUT_BANK	1726	9994	0	1803	9968	0	TRANSPORT	2		Climb-up Vine 28897	false	-1
WITHOUT_BANK	3830	3064	0	3829	9464	0	TRANSPORT	1		Climb-down Staircase 5270	false	-1
WITHOUT_BANK	2780	10161	0	2838	10124	0	TRANSPORT	0		Go-through Cave entrance 5973	false	-1
WITHOUT_BANK	2774	4577	0	3414	9633	0	TRANSPORT	2		Climb-up Ladder 4966	false	-1
WITHOUT_BANK	2772	4577	0	3412	9633	0	TRANSPORT	2		Climb-up Ladder 4966	false	-1
WITHOUT_BANK	2772	4449	0	2772	4450	0	TRANSPORT	0		Open Large door 4964	false	-1
WITHOUT_BANK	2773	4449	0	2773	4450	0	TRANSPORT	0		Open Large door 4964	false	-1
WITHOUT_BANK	3830	9464	0	3829	3061	0	TRANSPORT	1		Climb-up Staircase 5269	false	-1
